event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR42678,"25 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Karmiel,Karmiel,32.9171,35.305,2,"Calcalist; Jerusalem Post; N12; News 0404; Times of Israel; Ynet",National,"On 25 October 2024, Hezbollah forces in Lebanon fired about 30 rockets toward Karmiel (Akko, HaZafon) and surrounding areas. Some of the rockets fell in open areas near Karmiel. No casualties occurred.",0,,1730180180
ISR42679,"25 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Karmiel,Karmiel,32.9171,35.305,2,"Calcalist; Jerusalem Post; N12; News 0404; Times of Israel; Ynet",National,"Interception: On 25 October 2024, Israeli military forces intercepted rockets over the area of Karmiel (Akko, HaZafon). Hezbollah forces in Lebanon fired about 30 rockets toward Karmiel and surrounding areas, some of which were intercepted.",0,,1730180180
ISR42680,"25 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,2,"Calcalist; Mynet; N12; Times of Israel",National,"On 25 October 2024, Hezbollah forces in Lebanon fired about five rockets toward Haifa and surrounding areas. Some of the rockets fell in open areas near Haifa. No casualties occurred.",0,,1730180180
ISR42681,"25 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,2,"Calcalist; Mynet; N12; Times of Israel",National,"Interception: On 25 October 2024, Israeli military forces intercepted rockets over the area of Haifa. Hezbollah forces in Lebanon fired about five rockets toward Haifa and surrounding areas, some of which were intercepted.",0,,1730180180
ISR42682,"25 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,2,"N12; News 0404; Times of Israel",National,"Interception: On 25 October 2024, Israeli military forces intercepted a missile over northern Israel that sparked sirens in Caesarea (Hadera, Haifa) and surrounding areas. Hezbollah forces in Lebanon fired the missile.",0,,1730180180
ISR42683,"25 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Military Forces of Israel (2022-)",,"State forces","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Elon,Shomera,33.0827,35.2838,2,"Calcalist; Liveuamap; Times of Israel","Local partner-New media","On 25 October 2024, Hezbollah forces in Lebanon fired a rocket that impacted near Shomera (Akko, HaZafon), injuring six IDF soldiers.",0,,1730180180
ISR42684,"25 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Kabri,33.0209,35.1484,2,Haaretz,National,"On 25 October 2024, Hezbollah forces in Lebanon launched a rocket that crashed in an open area and sparked fires near Kabri (Akko, HaZafon). No casualties occurred.",0,,1730180180
ISR42686,"25 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Krayot,32.8417,35.0714,2,Mynet,National,"On 25 October 2024, Hezbollah forces in Lebanon fired about five rockets toward Haifa and surrounding areas, including the Krayot (Haifa). Rocket shrapnel from interceptions fell in the area of the Krayot. No casualties occurred.",0,,1730180180
ISR42687,"25 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin",Metulla,33.2792,35.5795,2,Liveuamap,"Local partner-New media","On 25 October 2024, Hezbollah forces in Lebanon claimed to have targeted a 'gathering of Israeli forces' near Metulla (Zefat, HaZafon) with a barrage of rockets. No Israeli sources reported on or confirmed the attempted attack.",0,,1730180180
ISR42676,"25 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Civilians (Israel)",,Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaZafon,Akko,Karmiel,"Majd el Kurum",32.9219,35.2557,1,"Calcalist; Haaretz; Jerusalem Post; N12; News 0404; Times of Israel; Ynet",National,"On 25 October 2024, Hezbollah forces in Lebanon fired about 30 rockets toward Karmiel and surrounding areas, including Majd el Kurum (Akko, HaZafon). Rockets directly impacted Majd el Kurum, killing two civilians and injuring seven more.",2,,1730764847
ISR42677,"25 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Karmiel,"Majd el Kurum",32.9219,35.2557,2,"Calcalist; Haaretz; Jerusalem Post; N12; News 0404; Times of Israel; Ynet",National,"On 25 October 2024, Hezbollah forces in Lebanon fired about 30 rockets toward Karmiel and surrounding areas, including Majd el Kurum (Akko, HaZafon). Some of the rockets fell in open area near Majd el Kurum. No casualties occurred.",0,,1730764847
ISR42655,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Shlomi,33.0726,35.1458,2,Ynet,National,"On 24 October 2024, Hezbollah forces in Lebanon fired rockets that fell in open areas and sparked fires near Shlomi (Akko, HaZafon). No casualties occurred.",0,,1730180180
ISR42656,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Elon,Hanita,33.0875,35.1736,2,Ynet,National,"On 24 October 2024, Hezbollah forces in Lebanon fired rockets that fell in open areas and sparked fires near Hanita (Akko, HaZafon). No casualties occurred.",0,,1730180180
ISR42659,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,2,"Haaretz; Israel Hayom; Kikar HaShabbat; N12; Now 14; Times of Israel; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon fired about 50 rockets toward Nahariyya (Akko, HaZafon) and surrounding areas. Some of the rockets fell in open areas near Nahariyya. No casualties occurred.",0,,1730180180
ISR42660,"24 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Nahariyya,33.0089,35.0981,2,"Haaretz; Israel Hayom; Kikar HaShabbat; N12; Now 14; Times of Israel; Ynet",National,"Interception: On 24 October 2024, Israeli military forces intercepted rockets over the area of Nahariyya (Akko, HaZafon). Hezbollah forces in Lebanon fired about 50 rockets toward Nahariyya and surrounding areas, some of which were intercepted.",0,,1730180180
ISR42661,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Civilians (Israel)",,Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaZafon,Akko,Yehiam,Klil,32.9815,35.2034,2,"Haaretz; Israel Hayom; Kikar HaShabbat; N12; Now 14; Times of Israel; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon fired about 50 rockets toward Nahariyya and surrounding areas, including Klil (Akko, HaZafon). A rocket directly impacted near Klil, injuring four civilians.",0,,1730180180
ISR42662,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Yehiam,"Shaykh Danun",32.994,35.1489,2,"Haaretz; Now 14; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon fired about 50 rockets toward Nahariyya and surrounding areas, including Shaykh Danun (Akko, HaZafon). Rocket shrapnel fell near Shaykh Danun, causing property damage. No casualties occurred.",0,,1730180180
ISR42663,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Yehiam,Jatt,32.9742,35.2329,2,"Haaretz; Now 14; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon fired about 50 rockets toward Nahariyya and surrounding areas, including Jatt (Akko, HaZafon). Rocket shrapnel fell near Jatt, causing property damage. No casualties occurred.",0,,1730180180
ISR42664,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,"Netiv HaShayara",32.9934,35.1354,2,"Israel Hayom; N12; Now 14; Times of Israel; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon fired about 50 rockets toward Nahariyya and surrounding areas, including Netiv HaShayara (Akko, HaZafon). A direct impact occurred in Netiv HaShayara, causing damage to a house in the town. No casualties occurred.",0,,1730180180
ISR42665,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia","Civilians (Israel)",,Civilians,"Political militia-Civilians","Civilian targeting",376,"Middle East",Israel,HaZafon,Akko,Karmiel,Karmiel,32.9171,35.305,1,"Haaretz; Israel Hayom; Kikar HaShabbat; Now 14; Times of Israel; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon fired about five rockets toward Karmiel (Akko, HaZafon) and surrounding areas. All of the rockets were intercepted. Shrapnel from the interceptions fell in Karmiel, injuring one civilian and causing property damage.",0,,1730180180
ISR42666,"24 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Karmiel,Karmiel,32.9171,35.305,2,"Haaretz; Israel Hayom; Kikar HaShabbat; Now 14; Times of Israel; Ynet",National,"Interception: On 24 October 2024, Israeli military forces intercepted five rockets over the area of Karmiel (Akko, HaZafon). Hezbollah forces in Lebanon fired the rockets.",0,,1730180180
ISR42667,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Air/drone strike",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","She'ar Yashuv",33.2263,35.6467,2,"Haaretz; Times of Israel; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon launched two drones (likely armed) toward She'ar Yashuv (Zefat, HaZafon) and surrounding areas. One of the drones crashed in an open area near She'ar Yashuv. No casualties occurred.",0,,1730180180
ISR42668,"24 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Hula Basin","She'ar Yashuv",33.2263,35.6467,2,"Haaretz; Times of Israel; Ynet",National,"Interception: On 24 October 2024, Israeli military forces intercepted a drone (likely armed) over the area of She'ar Yashuv (Zefat, HaZafon). Hezbollah forces launched two drones toward She'ar Yashuv and surrounding areas, one of which was intercepted.",0,,1730180180
ISR42669,"24 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Akko,Nahariyya,Shlomi,33.0726,35.1458,2,"Haaretz; Times of Israel; Ynet",National,"Interception: On 24 October 2024, Israeli military forces intercepted a drone (likely armed) over the area of Shlomi (Akko, HaZafon). Hezbollah forces in Lebanon fired the drone.",0,,1730180180
ISR42670,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Akko,Akko,Akko,32.9281,35.0765,2,"Kikar HaShabbat; Times of Israel; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon fired two rockets that fell in open areas near Akko (HaZafon). No casualties occurred.",0,,1730180180
ISR42671,"24 October 2024",2024,1,"Political violence","Explosions/Remote violence","Shelling/artillery/missile attack",Hezbollah,,"Political militia",,,,"Political militia only",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Safed,32.9647,35.496,2,"Times of Israel; Ynet",National,"On 24 October 2024, Hezbollah forces in Lebanon fired about 30 rockets toward Safed (Zefat, HaZafon) and surrounding areas. Some of the rockets fell in open areas near Safed. No casualties occurred.",0,,1730180180
ISR42672,"24 October 2024",2024,1,"Strategic developments","Strategic developments","Disrupted weapons use","Military Forces of Israel (2022-)",,"State forces",Hezbollah,,"Political militia","State forces-Political militia",,376,"Middle East",Israel,HaZafon,Zefat,"Eastern Upper Galilee",Safed,32.9647,35.496,2,"Times of Israel; Ynet",National,"Interception: On 24 October 2024, Israeli military forces intercepted rockets over the area of Safed (Zefat, HaZafon). Hezbollah forces in Lebanon fired about 30 rockets toward Safed and surrounding areas, most of which were intercepted.",0,,1730180180
