event_id_cnty,event_date,year,time_precision,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,iso,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,tags,timestamp
ISR41472,"17 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Former Government of Israel (2022-); Kahol Lavan: Blue and White",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv - HaKirya",32.0745,34.7848,1,"13 News; Haaretz; Israel Hayom; Jerusalem Post; Times of Israel; Walla!News; Ynet",National,"On 17 August 2024, thousands took part in anti-government protest at Kaplan Junction in Tel Aviv - HaKirya, calling for early elections and the immediate release of all hostages being held in Gaza. A former Justice Minister and Blue and White MK spoke at the protest.",0,"crowd size=thousands",1725317869
ISR41473,"17 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-); Hostages and Missing Families Forum; National Unity Party",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv - HaKirya",32.0745,34.7848,1,"13 News; Haaretz; Israel Hayom; Jerusalem Post; Times of Israel; Walla!News; Ynet",National,"On 17 August 2024, tens of thousands, including relatives of hostages, protested at 'Hostages Square' in Tel Aviv - HaKirya, calling on the government to secure the immediate release of all hostages being held in Gaza. The leader of National Unity Party Benny Gantz attended the protest. The Hostages and Missing Families Forum organized the protest. Relatives of hostages also held a protest outside of IDF headquarters.",0,"crowd size=tens of thousands",1725317869
ISR41474,"17 August 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)",,Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv - HaKirya",32.0745,34.7848,1,"13 News; Haaretz; Israel Hayom; Jerusalem Post; Walla!News; Ynet",National,"On 17 August 2024, anti-government demonstrators blocked traffic and lit a bonfire on Begin Road in Tel Aviv - HaKirya, following the main demonstrations in the city calling for early eleactions and the release of hostages. Police detained one demonstrator after he allegedly confronted police officers.",0,"crowd size=no report",1725317869
ISR41390,"17 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-); Yesh Atid",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Southern Sharon","Kfar Saba",32.175,34.9069,1,Ynet,National,"On 17 August 2024, thousands took part in an anti-government protest in Kfar Saba (Petah Tiqwa, HaMerkaz), calling for early elections and the immediate release of all hostages being held in Gaza. A Yesh Atid MK spoke at the protest.",0,"crowd size=thousands",1725924059
ISR41467,"17 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Government of Israel (2022-); Yesh Atid",Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv",Herzliya,32.1663,34.8254,1,"Haaretz; Ynet",National,"On 17 August 2024, an anti-government protest took place in Herzliya (Tel Aviv), calling for early elections and the immediate release of all hostages being held in Gaza. A Yesh Atid MK spoke at the protest. Others protested along the path of Likud MK Yuli Edelstein as he was walking to synagogue, calling for early elections and a hostage release deal.",0,"crowd size=no report",1725924059
ISR41478,"17 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv - Ramat Aviv",32.1081,34.7958,1,"Times of Israel",National,"On 17 August 2024, a protest was held near President Isaac Herzog's home in Tel Aviv - Ramat Aviv, calling on him to 'stand up against dangers to democracy,' which protesters define as extremist right-wing factions of the current government.",0,"crowd size=no report",1725924059
ISR41389,"17 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,"Petah Tiqwa","Petah Tiqwa","Rosh Haayin",32.0956,34.9566,1,Haaretz,National,"On 17 August 2024, an anti-government protest took place outside of the home of Likud MK and Minister of Transport Miri Regev in Rosh Haayin (Petah Tiqwa, HaMerkaz), calling for early elections and the immediate release of all hostages being held in Gaza.",0,"crowd size=no report",1726526034
ISR41391,"17 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Rehovot,Rehovot,Rehovot,31.8942,34.812,1,Ynet,National,"On 17 August 2024, hundreds took part in an anti-government protest in Rehovot (HaMerkaz), calling for early elections and the immediate release of all hostages being held in Gaza. Also another protest was staged outside of the home of Likud MK and Minister of Environmental Protection Idit Silman in Rehovot, with the same demands.",0,"crowd size=hundreds",1729632673
ISR41344,"15 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Bedouin Ethnic Group (Israel); Jewish Group (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,"Beer Sheva","Beer Sheva",Beersheba,31.2518,34.7913,1,Walla!News,National,"On 15 August 2024, about 200 Jews and Bedouins protested in Beersheba (Beer Sheva, HaDarom), against the increased frequency of property destruction in Bedouin communities.",0,"crowd size=about 200",1724113692
ISR41352,"15 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Women (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Times of Israel",National,"On 15 August 2024, women's rights activists marched and protested in Jerusalem (Judean Mountains), calling on the government to secure a hostage release deal. Protesters chanted that the 'blood of dead hostages is on the hands of the government.'",0,"crowd size=no report",1724113692
ISR41374,"15 August 2024",2024,1,"Political violence",Riots,"Mob violence","Rioters (Israel)","Jewish Group (Israel); Settlers (Israel)",Rioters,"Military Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,HaDarom,Ashqelon,Ashqelon,Erez,31.5602,34.5666,1,"Haaretz; N12; Times of Israel",National,"On 15 August 2024, about 25 to 40 right-wing activists, including settlers, attempted cross into the Gaza Strip by force through the border crossing at Erez (Ashqelon, HaDarom) in order to conduct the morning Jewish prayer service. Israeli military forces stopped the rioters. Seven rioters were arrested.",0,"crowd size=about 25 to 40",1724113692
ISR41375,"15 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,Haaretz,National,"On 15 August 2024, dozens of anti-war protesters gathered in Haifa city, calling for an end to the war in Gaza. Police forces confiscated some of the protesters' signs.",0,"crowd size=dozens",1724113692
ISR41376,"15 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,Mynet,National,"On 15 August 2024, right-wing activists held a protest outside of the home of Yona Yahav, the mayor of Haifa, against alleged pro-Palestinian and anti-Israel comments made by a Haifa city council member.",0,"crowd size=no report",1724113692
ISR41372,"15 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,"Tel Aviv","Tel Aviv","Tel Aviv","Tel Aviv - HaKirya",32.0745,34.7848,1,"Haaretz; Times of Israel",National,"On 15 August 2024, thousands marched and protested in several locations throughout Tel Aviv - HaKirya, calling it the 'Last Chance March,' demanding that the government secure a deal for the release of all hostages. Protests were held at 'Hostages Square' and outside of IDF headquarters. Hundreds also called for a hostage deal during protests on Begin Street and Ayalon Highway, where protesters blocked traffic, likely by standing or walking on the roads. A protest was also held outside of Likud headquarters. Relatives of hostages took part in the protests. The protests took place following the arrival of an Israeli delegation in Qatar for ceasefire negotiations.",0,"crowd size=thousands",1725317870
ISR41356,"14 August 2024",2024,1,Demonstrations,Riots,"Violent demonstration","Rioters (Israel)","Haredi Jewish Group (Israel) (Yerushalmi Faction)",Rioters,"Police Forces of Israel (2022-)",,"State forces","State forces-Rioters",,376,"Middle East",Israel,HaZafon,Kinneret,"Eastern Lower Galilee",Maghar,32.8898,35.407,2,"Arutz Sheva; Haaretz; Jerusalem Post; Ma'ariv; News 0404; Srugim; Times of Israel",National,"On 14 August 2024, hundreds of ultra-orthodox Haredi Jews affiliated with the Yerushalmi faction demonstrated and blocked the entrance to the Michveh Alon military base, near Maghar (Kinneret, HaZafon), in demonstration against the planned recruitment of ultra-orthodox Jews to the IDF. Demonstrators blocked the road leading to the base with stones and lit a fire on the road near the entrance to the base. Demonstrators threw objects at police forces attempted to disperse them and at IDF soldiers guarding the base. Clashes broke out between demonstrators and police forces. At least 12 demonstrators were arrested.",0,"crowd size=hundreds",1727740325
ISR41349,"12 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Settlers (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaDarom,"Beer Sheva",Besor,Beeri,31.4243,34.4916,2,Haaretz,National,"On 12 August 2024, about 300 right-wing activists, including Israeli settlers, gathered for a prayer protest rally on the Israeli side of the Netzarim Corridor, in the area of Beeri (Beer Sheva, HaDarom), calling for Jewish settlement in Gaza. One of speakers stated, 'Jewish settlement in Gaza is the only way to win the war.'",0,"crowd size=about 300",1724113692
ISR41351,"12 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Students (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"Colbo News",Subnational,"On 12 August 2024, local parents and students of a bilingual school protested outside of city hall in Haifa city, calling for a meeting with the mayor regarding the closure of one of the kindergartens that recently operated at the school. The municipality claims there were not enough students to open a second kindergarten, while parents claim that the municipality refused to enroll Israeli Arab students in the second kindergarten.",0,"crowd size=no report",1724113692
ISR41348,"11 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Im Tirtzu",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains","Jerusalem - Givat Ram",31.7755,35.2027,1,"News 0404",National,"On 11 August 2024, Im Tirtzu activists held a protest outside of Knesset in Jerusalem - Givat Ram (Judean Mountains), in support of the IDF soldiers who were recently arrested for suspected sexual abuse of Palestinian prisoners at the Sde Teiman prison.",0,"crowd size=no report",1724113692
ISR41371,"11 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,HaMerkaz,Sharon,"Western Sharon","Kefar Yona",32.3167,34.9351,1,"Arutz Sheva; Haaretz; Israel Hayom; Ma'ariv; Walla!News",National,"On 11 August 2024, dozens of right-wing activists protested outside of the Beit Lid army base in Kefar Yona (Sharon, HaMerkaz), in support of the five IDF soldiers being held on suspicion of sexual abuse of a Palestinian prisoner. An Israeli military court, which is located in the Beit Lid base, ruled to extend the detention of the soldiers. Protesters ripped a microphone off of a podium that was being used by Channel 13 reporters. Protesters called the reporters 'scum' and a 'trash can.' Police escorted Channel 13 reporters from the scene.",0,"crowd size=dozens",1729632673
ISR41345,"10 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Druze Group (Israel)",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Haifa,Haifa,Haifa,32.8184,34.9885,1,"Haaretz; Hai Po; Mynet; Times of Israel; Ynet",Subnational-National,"On 10 August 2024, about 8,000 took part in an anti-government protest in Haifa city, calling for early elections and the immediate release of all hostages from Gaza. A Druze community leader spoke at the protest.",0,"crowd size=about 8,000",1724113692
ISR41350,"10 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)","Arab Ethnic Group (Israel); Jewish Group (Israel); Standing Together; Women Wage Peace",Protesters,,,,"Protesters only",,376,"Middle East",Israel,Haifa,Hadera,Hadera,Caesarea,32.4921,34.8922,1,"Haaretz; Israel Hayom; Ynet",National,"On 10 August 2024, hundreds took part in an anti-government protest near Prime Minister Netanyahu's private residence in Caesarea (Hadera, Haifa), calling for early elections and the immediate release of all hostages from Gaza. A leader of the Standing Together and Women Wage Peace organizations spoke at protest.",0,"crowd size=hundreds",1724113692
ISR41354,"10 August 2024",2024,1,Demonstrations,Protests,"Peaceful protest","Protesters (Israel)",,Protesters,,,,"Protesters only",,376,"Middle East",Israel,Jerusalem,Jerusalem,"Judean Mountains",Jerusalem,31.769,35.2163,1,"Haaretz; Times of Israel; Ynet",National,"On 10 August 2024, hundreds marched and took part in anti-government protest in Paris Square in Jerusalem (Judean Mountains), calling for early elections and the immediate release of all hostages from Gaza.",0,"crowd size=hundreds",1724113692
